Year,Newly constructed id for migration,blank,1=巡迴展,location_en,location_tc,district_en,district_tc,venue_en,venue_tc,New_venue_en,New_venue_tc,site/展區簡稱,exh_venue/展場名稱,media1_en,media1_tc,media2_en,media2_tc,title_en,title_tc,title_combine,subtitle_en,subtitle_tc,start_date (dd/mm/yyyy),end_date (dd/mm/yyyy),Start_Year/首展年份,Start_Month/首展月份,permanent_exh/常設展,organizer_en,organizer_tc,co_organizer_en,co_organizer_tc,curator_en,curator_tc,participant_en,participant_tc,remark_en,remark_tc,count_exh/數量,site_count/展區數量,site_recode,space/活化空間,Media1 Code,Media2 Code,media_code/兩種媒介或以上,Venue_to_count,Venue_type_exh_count,Space_type_exh_count,Date to count,Count_exh = Date to count?,actual_exh_days/實際展期天,count_exh_day/年度展期天,adc_remarks,adc_remarks_date,,,,,,,,,,,,,,,,,,,,,,,Remarks,Remarks,Reference link,indoor/outdoor/both
1415,14150931,.,0,Local,本地,.,.,"SOUTHSITE, 3/F, 25 Hing Wo Street, Tin Wan, Aberdeen, Hong Kong",香港仔田灣興和街25號大生工業大廈3樓,,,GAL,SOUTHSITE,Mixed Media and Installation,混合媒介及裝置,88,88,Say Hello to Hello,向你好說你好,n.a,n.a,n.a,08/08/2014,06/09/2014,2014,8,0,Gallery Exit,安全口畫廊,.,.,.,.,Hanison LAU Hok Shing,劉學成,.,.,1,1,6,2,#REF!,,1,1,1,1,1,1,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150932,.,0,Local,本地,.,.,"Singing Waves Gallery, 6/F, Amenities Building, City University of Hong Kong",香港城市大學康樂樓六樓濤聲藝廊,,,SCH,CITYU-Singing Waves Gallery,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,88,88,"Scenery in Hong Kong。Love in Hong Kong - Chinese Painting of Wucius Wong, Wang Qiu Tong, Wong Hau Kwei, Shen Ping, Hung Hoi",港景港情 - 王無邪。王秋童。黃孝逵。沈平。熊海水墨作品展,n.a,n.a,n.a,07/06/2014,20/07/2014,2014,6,0,The Chinese Civilisation Centre,香港城市大學中國文化中心,.,.,.,.,"Wucius Wong, Wang Qiu Tong, Wong Hau Kwei, Shen Ping, Hung Hoi",王無邪、王秋童、黃孝逵、沈平、熊海,.,.,1,1,2,88,#REF!,,0,1,1,1,1,1,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
1415,14150933,.,0,Local ,本地,.,.,K11 Showcases,K11藝窗,,,BUSS,K11 ,Photography,攝影,88,88,Scenes of the City ,Scenes of the City 攝影展,n.a,n.a,n.a,06/01/2015,03/02/2015,2015,1,0,.,.,K11,.,.,.,The Master Kong Quarterly,.,.,.,1,1,3,88,#REF!,,0,1,1,1,1,1,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150934,.,0,Local,本地,.,.,"G/F, 7B Chancery Lane, Central, Hong Kong",香港中環贊善里7B號地下,,,GAL,PubArt Gallery,Painting,繪畫,88,88,Scent of Women,女人香,n.a,n.a,n.a,30/09/2014,22/10/2014,2014,9,0,PubArt Gallery,PubArt Gallery,.,.,.,.,Jeffrey Leung,.,.,.,1,1,6,88,#REF!,,0,1,1,1,1,1,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150935,.,0,Local ,本地,.,.,"1/F, Koo Ming Kown Exhibition Gallery Communication and Visual Arts Building HKBU 5 Hereford Road, Kowloon Tong",九龍塘禧褔道5號 香港浸會大學傳理視藝大樓 顧明均展覽廳1樓,,,SCH,BU-Koo Ming Kown Exhibition Gallery,Photography,攝影,88,88,Scotty So”Self-introduction” Photography Exhibition,Scotty So「自我介紹」攝影展,n.a,n.a,n.a,30/01/2015,27/02/2015,2015,1,0,Academy of Visual Arts,視覺藝術院,Gallery Psypedia,.,.,.,Scotty So,.,.,.,1,1,2,88,#REF!,,0,1,1,1,1,1,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
1415,14150936,.,0,Local,本地,.,.,"SOUTHSITE, 3/F, 25 Hing Wo Street, Tin Wan, Aberdeen, Hong Kong",香港仔田灣興和街25號大生工業大廈3樓,,,GAL,SOUTHSITE,Mixed Media and Installation,混合媒介及裝置,88,88,Screensaver,楚門的世界,n.a,n.a,n.a,13/09/2014,11/10/2014,2014,9,0,Gallery Exit,安全口畫廊,.,.,.,.,Luke CHING,程展緯,.,.,1,1,6,2,#REF!,,1,1,1,1,1,1,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150937,.,0,Local,本地,.,.,"8/F Club Lusitano, 16 Ice House street, Central Hong Kong",香港中環雪廠街16 號西洋會所大廈 8樓,,,GAL,de Sarthe Gallery,Sculpture,雕塑,Painting,繪畫,Sculptures and Drawings,.,n.a,n.a,n.a,10/12/2014,17/01/2015,2014,12,0,de Sarthe Gallery,de Sarthe Gallery,.,.,.,.,Bernar Venet,.,.,.,1,1,6,88,#REF!,#REF!,0,1,1,1,1,1,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150939,.,0,Local,本地,.,.,"304, 3/F, Pedder Building, 12 Pedder Street, Central, Hong Kong",香港中環畢打街12號畢打行3樓304室,,,GAL,Simon Lee Gallery,Photography,攝影,88,88,Searching Journeys,.,n.a,n.a,n.a,14/03/2014,07/05/2014,2014,3,0,Simon Lee Gallery Hong Kong,Simon Lee Gallery Hong Kong,.,.,.,.,Daido Moriyama,.,.,.,1,1,6,88,#REF!,,0,1,1,1,1,1,55,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150940,.,0,Local,本地,.,.,"Unit 7, 10/F, Block A, Ming Pao Industrial Centre, 18 Ka Yip Street, Chai Wan, Hong Kong",.,,,GAL,Artify Gallery,Photography,攝影,88,88,Seascape,.,n.a,n.a,n.a,22/01/2015,05/03/2015,2015,1,0,Artify Gallery,Artify Gallery,.,.,.,.,Eiffel Chong,.,"Artify Gallery is proud to present Seascape the second solo exhibition of Malaysian photographer Eiffel Chong, in Hong Kong. The exhibition showcases Chong’s photographic series of seascapes captured along Asia’s coastline. Documenting the peaceful chasm that delineates sea from land, public from private and human from the wild. Chong forges a dialogue about the coexistence of human beings with nature, represented by an unfathomable ocean that engulfs the continent. Seascape is the second of Chong’s exhibition Artify Gallery presents, after its inaugural exhibition in 2012. The exhibition runs from 22 January – 05 March, 201",.,1,1,6,3,#REF!,,0,1,1,1,1,1,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,14150941,.,0,Local,本地,.,.,"1/F, Chinachem Hollywood Centre, 1 Hollywood Road, Central, Hong Kong",(請參閱英文版),,,GAL,Yan Gallery,Painting,繪畫,88,88,Seasons of Grey,.,n.a,n.a,n.a,25/06/2014,11/07/2014,2014,6,0,Yan Gallery,一畫廊,.,.,.,.,Pang Jiun,.,.,.,1,1,6,88,#REF!,,0,1,1,1,1,1,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,14150942,.,0,Local,本地,.,.,"Shop 207, Level 2, Ocean Centre, Harbour City, Tsimshatsui",尖沙咀海港城海洋中心二階207舖,,,BUSS,Harbour City,Painting,繪畫,88,88,Seasons of Grey - Oil Paintings by Pang Jiun,灰顏色的詩—龎均油畫展,n.a,n.a,n.a,25/06/2014,11/07/2014,2014,6,0,"Gallery by the Harbour, Yan Gallery",海港城．美術館、一畫廊,.,.,.,.,Pang Jiun,龎均,.,.,1,1,3,88,#REF!,,0,1,1,1,1,1,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
1415,14150943,.,0,Local,本地,.,.,"57-59 Hollywood Road, Central, Hong Kong",香港中環荷里活道57-59號,,,GAL,Sundaram Tagore Gallery,Photography,攝影,88,88,Sebastião Salgado,.,n.a,n.a,n.a,15/10/2014,31/01/2015,2014,10,0,Sundaram Tagore Gallery,(請參閱英文版本),.,.,.,.,Sebastião Salgado,.,.,.,1,1,6,88,#REF!,,0,1,1,1,1,1,109,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150944,.,0,Local,本地,.,.,"AP Contemporary, 28 Tai Ping Shan Street, Sheung Wan",香港上環太平山街28號 艾普當代藝術,,,GAL,AP Contemporary,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,88,88,Secret de Boudoir: HONG WAI CONTEMPORARY INK ART,秘密閨房--洪慧當代水墨,n.a,n.a,n.a,09/05/2014,22/06/2014,2014,5,0,AP Contemporary,艾普當代藝術,.,.,Pia Camilla Copper,.,Hong Wai,洪慧,.,.,1,1,6,88,#REF!,,0,1,1,1,1,1,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150945,.,0,Local,本地,.,.,"A Gallery Hong Kong, Cockloft No. 2-4 Mee Lun Street, Central",香港中環美輪街2-4號閣樓,,,GAL,A Gallery,Painting,繪畫,88,88,Secret Garden - Joint Exhibition of Jitti Jumnianwai & Anchana Chareapapron,.,n.a,n.a,n.a,23/10/2014,22/11/2014,2014,10,0,A Gallery,(請參閱英文版本),.,.,.,.,Jitti Jumnianwai & Anchana Chareapapron,.,.,.,1,1,6,88,#REF!,,0,1,1,1,1,1,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150946,.,0,Local,本地,.,.,"G/F, 7B Chancery Lane, Central, Hong Kong",香港中環贊善里7B號地下,,,GAL,PubArt Gallery,Painting,繪畫,88,88,Serene Majesty,大象無形,n.a,n.a,n.a,03/06/2014,31/07/2014,2014,6,0,PubArt Gallery,PubArt Gallery,.,.,.,.,Kos Cos,.,.,.,1,1,6,88,#REF!,,0,1,1,1,1,1,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150947,.,0,Local,本地,.,.,"Anita Chan Lai-ling Gallery, Fringe Club",陳麗玲畫廊,,,FC,Anita Chan Lai-ling Gallery,Mixed Art-Forms,綜合展,88,88,SEVEN,7,n.a,n.a,n.a,24/04/2014,26/04/2014,2014,4,0,.,.,.,.,.,.,"Connie Leung, Julia Mak, Margaret Wong, Nicole Lew, Shirley Lee, Teresa Lee, Vicki Chung",梁佩韻、麥淑芳、黃燕華、繆愛善、李雪麗、李皓華、鍾碧玉,.,.,1,1,4,6,#REF!,,1,1,1,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150948,.,0,Local,本地,.,.,"G/F, 248 Hollywood Road, Sheung Wan, Hong Kong",香港上環荷里活道248號地下,,,GAL,Contemporary By Angela Li,Mixed Media and Installation,混合媒介及裝置,Sculpture,雕塑,Shadow of Knives,刀影,n.a,n.a,n.a,19/11/2014,19/12/2014,2014,11,0,Contemporary by Angela Li,Contemporary by Angela Li,.,.,.,.,Li Hongbo,李洪波,.,.,1,1,6,88,#REF!,#REF!,1,1,1,1,1,1,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150949,.,0,Local,本地,.,.,"the A·lift 'Fotan 804', Flat 804, Building A, Wah Luen Industrial Centre, 15-21 Wong Chuk Yeung St, Fotan, N.T., Hong Kong",新界火炭黃竹洋街15-21號華聯工業中心A座8樓4室,,,GAL,The A.lift Gallery,Mixed Art-Forms,綜合展,88,88,Shampoo Whatever,.,n.a,n.a,n.a,05/09/2014,27/09/2014,2014,9,0,the A.lift,提·畫廊,.,.,.,.,"Dylan DeRose, Edward Dowsett, LAM Hoi-sin, MAK Ying-tung and Eason Page",Dylan DeRose、Edward Dowsett、林愷倩、麥影彤、曾家偉,.,.,1,1,6,1,#REF!,,1,1,1,1,1,1,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150950,.,0,Local,本地,.,.,"G/F, 248 Hollywood Road, Sheung Wan, Hong Kong",香港上環荷里活道248號地下,,,GAL,Contemporary By Angela Li,Mixed Art-Forms,綜合展,88,88,Shan Shan Sheng Solo Exhibition,盛姍姍個人展覽,n.a,n.a,n.a,11/04/2014,06/05/2014,2014,4,0,Contemporary by Angela Li,Contemporary by Angela Li,.,.,.,.,Shan Shan Sheng,盛姍姍,.,.,1,1,6,88,#REF!,,1,1,1,1,1,1,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150951,.,0,Non-local ,非本地,.,.,(Please refer to Chinese Version),上海中國畫院,,,777,777,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,88,88,Shanghai-Hong Kong-Macau Contemporary Chinese-ink Joint Exhibition,上海•香港•澳門當代水墨畫聯展,n.a,n.a,n.a,08/05/2014,15/05/2014,2014,5,0,"Shanghai Municipal City Association for the Exchange of External Cultures, Hong Kong Modern Ink Painting Society, Macau Cultural and Art Society",上海市對外文化交流協會、香港現代水墨畫會、澳門文化藝術學會,.,.,.,殷政偉、陳成球、趙維富,.,"上海畫家：汪觀清、唐逸覽、陳世中、蔡天雄、仇德樹、車鵬飛、
陳鶴良、樂震文、陳麗麗

香港畫家：陳成球、陳君立、陳燕雲、陳澤輝、杜之外、馮永基、
管偉邦、黃惠強、簡志雄、靳埭強、康雁屏、梁棟材、
派瑞芬、蕭柏強、楊國芬

澳門畫家：蔡國傑、陳兆鵬、關權昌、黃鳳文、黃開祿、黃  南、
梁晚年、梁煜輝、李惠華、林健恩、劉富業、麥光榮、
繆鵬飛、沙劍郎、譚植桓、吳佰如、謝  舸、楊大名、
楊小寧、葉又嘉、袁之欽、曾國明、趙維富
",.,.,1,777,777,77,#REF!,,0,1,1,1,1,1,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150952,.,0,Local,本地,.,.,"S510, Staunton, PMQ, 35 Aberdeen Street, Central",中環鴨巴甸街35號元創方 Staunton S510,,,PMQ,Art Projects Gallery,Ceramics,陶藝,Others,其他,She Looks Blue,面青花,n.a,n.a,n.a,18/12/2014,04/01/2015,2014,12,0,Art Projects Gallery,藝途畫廊,.,.,.,.,"Eastman Cheng, Joey Leung",鄭淑宜、梁嘉賢,.,.,1,1,4,6,#REF!,#REF!,0,1,1,1,1,1,18,18,?,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150953,.,0,Local,本地,.,.,"Rm 108, Ruttonjee Centre, 11 Duddell Street, Central, Hong Kong",香港中環都爹利街11號律敦治中心108室,,,GAL,Galerie du Monde,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,88,88,Shedding Constraints,脫落的約束,n.a,n.a,n.a,02/07/2014,31/08/2014,2014,7,0,Galerie du Monde,世界画廊,.,.,.,.,"Li Gang, Qin Chong",李綱、秦冲,.,.,1,1,6,88,#REF!,,0,1,1,1,1,1,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150954,.,0,Local,本地,.,.,"304, 3/F, Pedder Building, 12 Pedder Street, Central, Hong Kong",香港中環畢打街12號畢打行3樓304室,,,GAL,Simon Lee Gallery,Painting,繪畫,Mixed Media and Installation ,混合媒介及裝置,Sherrie Levine,.,n.a,n.a,n.a,23/11/2014,24/01/2015,2014,11,0,Simon Lee Gallery Hong Kong,Simon Lee Gallery Hong Kong,.,.,.,.,Sherrie Levine,.,.,.,1,1,6,88,#REF!,12,1,1,1,1,1,1,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150955,.,0,Local,本地,.,.,Cultural Centre Foyer Exhibition Area,文化中心大堂展覽場地,,,PA,Cultural Centre Foyer Exhibition Area,Photography,攝影,88,88,Shining Art Photography Association (Photo Exhibition),卓藝攝影會會員攝影作品展,n.a,n.a,n.a,14/04/2014,16/04/2014,2014,4,0,Shining Art Photography Association,卓藝攝影會,.,.,.,.,.,.,.,.,1,1,1,88,#REF!,,0,1,1,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150956,.,0,Local,本地,.,.,Cultural Centre Foyer Exhibition Area,文化中心大堂展覽場地,,,PA,Cultural Centre Foyer Exhibition Area,Painting,繪畫,88,88,Shiny Educational Centre (Painting Exhibition),「耀津教育‧導師同學會畫展」,n.a,n.a,n.a,28/04/2014,30/04/2014,2014,4,0,Shiny Educational Centre,耀津教育中心,.,.,.,.,.,.,.,.,1,1,1,88,#REF!,,0,1,1,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150957,.,0,Local,本地,.,.,"H401, Hollywood, PMQ, 35 Aberdeen Street, Central",中環鴨巴甸街35號元創方 H401,,,PMQ,Good Design Store,Design,設計,88,88,SHOGO KISHINO EXHIBITION － it knit － A Point of Graphic and Fashion,.,n.a,n.a,n.a,02/12/2014,17/01/2015,2014,12,0,6D,6D,.,.,.,.,.,.,.,.,1,1,4,6,#REF!,,0,1,1,1,1,1,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150958,.,0,Local,本地,.,.,Cultural Centre Exhibition Gallery,文化中心展覽館,,,PA,Cultural Centre Exhibition Gallery,Mixed Art-Forms,綜合展,88,88,Shunde Chinese Painting & Photography Exchange Exhibition,順德書畫攝影名家香港交流展,n.a,n.a,n.a,10/05/2014,12/05/2014,2014,5,0,Hong Kong Cultural Treasure Exchange Association,香港文化瑰寶交流協會,.,.,.,.,.,.,.,.,1,1,1,88,#REF!,,1,1,1,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150959,.,0,Local,本地,.,.,"Unit 1606, 16/F, Hing Wai Centre, 7 Tin Wan Praya Road, Aberdeen, Hong Kong",香港仔田灣海傍道7 號興偉中心16 樓1606 室,,,GAL,Mur Nomade,Painting,繪畫,Mixed Media and Installation,混合媒介及裝置,sic sic,色色,n.a,n.a,n.a,10/05/2014,19/07/2014,2014,5,0,Mur Nomade,(請參閱英文版本),.,.,.,.,.,曾翠薇、潘蔚然,.,.,1,1,6,2,#REF!,#REF!,1,1,1,1,1,1,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150960,.,0,Local,本地,.,.,"Voxfire Gallery, 1/F, 52 Gage Street, Sheung Wan, Hong Kong",香港上環結志街52號一樓聲花畫廊,,,GAL,Voxfire Gallery,Mixed Media and Installation,混合媒介及裝置,88,88,Sideshow Basel,Basel另類表演,n.a,n.a,n.a,16/05/2014,30/05/2014,2014,5,0,Voxfire Gallery,(請參閱英文版本),.,.,Vincent Tam,.,"Catherine Grossrieder, Dylan DeRose, Lio Yeung",.,.,.,1,1,6,88,#REF!,,1,1,1,1,1,1,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150961,.,0,Local,本地,.,.,"222 Hollywood Road, Sheung Wan, Hong Kong",香港上環荷里活道222號,,,GAL,The Cat Street Gallery,Mixed Art-Forms,綜合展,88,88,Signal 8 Summer Salon Show,.,n.a,n.a,n.a,14/07/2014,23/08/2014,2014,7,0,The Cat Street Gallery,(請參閱英文版本),.,.,.,.,.,.,.,.,1,1,6,88,#REF!,,1,1,1,1,1,1,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150962,.,0,Local,本地,.,.,"L5, Exhibition Hall, vA!",香港視覺藝術中心五樓展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Painting,繪畫,Others,其他,Silk Cord,弦 – 沈丕基作品,n.a,n.a,n.a,30/07/2014,04/08/2014,2014,7,0,.,.,.,.,.,.,.,.,.,.,1,1,1,88,#REF!,#REF!,0,1,1,1,1,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150964,.,0,Local ,本地,.,.,"Cultural Centre Foyer Exhibition Area,10 Salisbury Road, Tsim Sha Tsui, Kowloon",九龍尖沙咀梳士巴利道十號文化中心展覽場地,,,PA,Cultural Centre Foyer Exhibition Area,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,88,88,"Singapore, Hong Kong Macau Chinese Calligraphy Exhibition",書法展覽系列：新港澳書法比賽得獎作品聯展,n.a,n.a,n.a,23/03/2015,27/03/2015,2015,3,0,"Tau Tsim Mong District Office, Mong Kok District Cultural, Recreational and Sport Association",油尖旺民政事務處、旺角區文娛康樂體育會,.,.,.,.,.,.,.,.,1,1,1,88,#REF!,,0,1,1,1,1,1,5,5,SYS_ID 11657 & 11971 count seperately,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150965,.,0,Local,本地,.,.,Cultural Centre Foyer Exhibition Area,文化中心大堂展覽場地,,,PA,Cultural Centre Foyer Exhibition Area,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,88,88,"Singapore, Hong Kong, Macau Chinese Calligraphy Exhibition",書法展覽系列：新港澳書法比賽得獎作品聯展,n.a,n.a,n.a,17/04/2014,24/04/2014,2014,4,0,"Yau Tsim Mong District Office and Mong Kok District Cultural, Recreational and Sport Association",油尖旺民政事務處及旺角文娛康樂體育會,.,.,.,.,.,.,.,.,1,1,1,88,#REF!,,0,1,1,1,1,1,8,8,SYS_ID 11657 & 11971 count seperately,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150966,.,0,Local,本地,.,.,"Yan Oi Tong Ng Wong Fung Ying Kindergarten and Nursery, Tin Shui Wai",天水圍天耀邨仁愛堂吳黃鳳英幼稚園暨幼兒園,,,SCH,Yan Oi Tong Ng Wong Fung Ying Kindergarten and Nursery,Painting,繪畫,88,88,Sino Art in Community – Kindergarten in Tin Shui Wai,「信和社區藝術」計劃 – 天水圍幼稚園,n.a,n.a,n.a,18/06/2014,08/07/2014,2014,6,0,"Sino Art, Yan Oi Tong, kikiwong",信和藝術、仁愛堂、黃佑琦,.,.,.,.,.,.,.,.,1,1,2,88,#REF!,,0,1,1,1,1,1,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150967,.,0,Local,本地,.,.,"Precious Blood Children's Village, Fanling",粉嶺龍躍頭寶血兒童村,,,OTHERS,Precious Blood Children's Village,Painting,繪畫,88,88,Sino Art in Community – Precious Blood Children's Village,「信和社區藝術」計劃 – 寶血兒童村,n.a,n.a,n.a,29/11/2014,06/12/2014,2014,11,0,"Sino Group,  Precious Blood Children's Village",信和集團、寶血兒童村,.,.,.,.,.,.,.,.,1,1,8,88,#REF!,,0,1,1,1,1,1,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150968,.,0,Local,本地,.,.,"L1 Gallery, Jockey Club Creative Arts Centre, 30 Pak Tin Street, Shek Kip Mei, Kowloon, Hong Kong",香港九龍石硤尾白田街30號 賽馬會創意藝術中心L1藝廊,,,JCCAC,L1 Gallery,Painting,繪畫,Mixed Media and Installation ,混合媒介及裝置,Sketch．Vision Trio Exhibition,速寫．意象三人展,n.a,n.a,n.a,16/08/2014,24/08/2014,2014,8,0,Tse Kong Wah Studio,謝江華工作室,.,.,"Pang Tsin Mo, Ma Kwai Shun, Tse Kong Wah",彭展模、馬桂順、謝江華,.,.,.,.,1,1,4,6,#REF!,12,1,1,1,1,1,1,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
1415,14150969,.,0,Local,本地,.,.,"Redwood Udon, G/F, 511 Shanghai Street, Mongkok, Kowloon",九龍旺角上海街511號地下紅木手打烏冬專門店 Redwood Udon,,,BUSS,Redwood Udon,Painting,繪畫,88,88,SKY : The Reality of my Hong Kong (VA1) ,韓雁 - 空,n.a,n.a,n.a,18/10/2014,15/11/2014,2014,10,0,BLINK Gallery,(請參閱英文版本),.,.,.,.,Rebecca Hon,韓雁,.,.,1,1,3,88,#REF!,,0,1,1,1,1,1,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150970,.,0,Local,本地,.,.,"Shop 207, Level 2, Ocean Centre, Harbour City, Tsimshatsui",尖沙咀海港城海洋中心二階207舖,,,BUSS,Harbour City,Painting,繪畫,Sculpture,雕塑,Sky Is the Limit,.,n.a,n.a,n.a,15/08/2014,09/09/2014,2014,8,0,Gallery by the Harbour,海港城．美術館,.,.,.,.,Tomokazu Matsuyama,松山智一,.,.,1,1,3,88,#REF!,#REF!,0,1,1,1,1,1,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
1415,14150971,.,0,Local,本地,.,.,"Fringe Dairy, Fringe Club",藝穗會奶庫,,,FC,Fringe Dairy,Photography,攝影,88,88,Slightly Out Of Tune by Elaine Liu,輕度走音,n.a,n.a,n.a,12/05/2014,18/05/2014,2014,5,0,"Fringe Club, Elaine Liu",藝穗會、廖綺玲,.,.,.,.,Elaine Liu,廖綺玲,.,.,1,1,4,6,#REF!,,0,1,1,1,1,1,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150972,.,0,Local,本地,.,.,Hong Kong Art School Chai Wan Campus,香港藝術學院柴灣校舍,,,HKAC,Hong Kong Art School Chai Wan Campus,Electronic Art,電子藝術,88,88,SLOW and LIVING POP-UP EXHIBITION,SLOW and LIVING POP-UP藝術展覽,n.a,n.a,n.a,16/04/2014,16/04/2014,2014,4,0,Hong Kong Art School,香港藝術學院,.,.,.,.,.,.,"""SLOW and LIVING POP-UP EXHIBITION"" was a one-day exhibition coordinated by students of the School's Higher Diploma in Applied and Media Arts programme on 16/4/2014 at the School's Chai Wan Campus. Through the use of new media art, the students express their thoughts on the relationship between new technology and social interactions.",應用及媒體藝術高級文憑課程學生在2014年4月16日於學院的柴灣校舍內舉行為期一天，名為「SLOW and LIVING POP-UP」的多媒體藝術展覽，透過新媒體藝術，表達他們對現今科技對人際關係及生活節奏的影響。,1,1,4,88,8,,0,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
1415,14150973,.,0,Local,本地,.,.,"304, 3/F, Pedder Building, 12 Pedder Street, Central, Hong Kong",香港中環畢打街12號畢打行3樓304室,,,GAL,Simon Lee Gallery,Mixed Media and Installation,混合媒介及裝置,88,88,Slow Wave,.,n.a,n.a,n.a,10/07/2014,19/08/2014,2014,7,0,Simon Lee Gallery Hong Kong,Simon Lee Gallery Hong Kong,.,.,.,.,Mai-Thu Perret,.,.,.,1,1,6,88,#REF!,,1,1,1,1,1,1,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150974,.,0,Local,本地,.,.,Cultural Centre Foyer Exhibition Area,文化中心大堂展覽場地,,,PA,Cultural Centre Foyer Exhibition Area,Photography,攝影,88,88,Snapshot Versions of Life,生活快拍(攝影展),n.a,n.a,n.a,17/05/2014,18/05/2014,2014,5,0,YMCA College of Careers,青年會專業書院,.,.,.,.,.,.,.,.,1,1,1,88,#REF!,,0,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150975,.,0,Local,本地,.,.,Cultural Centre Foyer Exhibition Area,文化中心大堂展覽場地,,,PA,Cultural Centre Foyer Exhibition Area,Photography,攝影,88,88,Snapshots of Beautiful China,《錦鏽山河》攝影藝術作品展覽,n.a,n.a,n.a,10/05/2014,12/05/2014,2014,5,0,The Evergreen Photo Club of Hong Kong,香港勁松攝影社,.,.,.,.,.,.,.,.,1,1,1,88,#REF!,,0,1,1,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1415,14150976,.,0,Local,本地,.,.,"Shop 207, Level 2, Ocean Centre, Harbour City, Tsimshatsui",尖沙咀海港城海洋中心二階207舖,,,BUSS,Harbour City,Mixed Art-Forms,綜合展,88,88,SNOOPY JAPANESQUE,所做‧所想—史諾比書法藝術及日本工藝展,n.a,n.a,n.a,16/07/2014,12/08/2014,2014,7,0,Gallery by the Harbour,海港城．美術館,.,.,.,.,.,.,.,.,1,1,3,88,#REF!,,1,1,1,1,1,1,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
